amount,result,time
2310,7.73531e-41,1e-06
2311,0,1e-06
2312,5.84464e-05,1e-06
2313,0.000113143,0.000217
2316,0.00011098,0.000218
2317,0.000111068,0.00022
2318,7.73082e-41,2e-06
2319,0,1e-06
2320,7.01356e-05,1e-06
2321,0.000109029,0.000221
2323,7.38344e-42,1e-06
2324,0.000106946,0.000241
2325,0.00010703,0.00022
2327,0,1e-06
2329,0.000105065,0.000219
2330,6.41697e-41,1e-06
2331,7.38344e-42,1e-06
2332,0.000103057,0.000221
2333,0.000103138,0.000222
2334,7.72186e-41,1e-06
2335,0,1e-06
2336,9.35142e-05,1e-06
2337,0.000101244,0.000221
2339,7.38344e-42,1e-06
2340,9.93075e-05,0.000223
2341,9.93857e-05,0.000224
2342,7.71737e-41,1e-06
2343,0,1e-06
2344,0.000105203,1e-06
2345,9.75619e-05,0.000314
2346,6.39903e-41,2e-06
2347,7.38344e-42,1e-06
2348,9.56967e-05,0.000319
2349,9.57718e-05,0.000221
2350,7.71289e-41,1e-06
2351,0,1e-06
2352,0.000116893,1e-06
2353,9.40111e-05,0.000221
2354,6.39006e-41,1e-06
2355,7.38344e-42,1e-06
2356,9.22144e-05,0.000222
2357,9.22865e-05,0.000239
2358,7.7084e-41,1e-06
2360,0.000128582,1e-06
2361,9.05921e-05,0.000218
2362,6.38109e-41,1e-06
2363,7.38344e-42,1e-06
2364,8.88566e-05,0.000247
2365,8.89259e-05,0.000274
2366,7.70392e-41,2e-06
2367,0,2e-06
2368,0.000140271,2e-06
2369,8.7294e-05,0.000269
2372,8.56223e-05,0.000222
2373,8.56889e-05,0.000231
2374,7.69943e-41,1e-06
2375,0,1e-06
2376,0.00015196,1e-06
2377,8.41145e-05,0.000231
2378,6.36316e-41,1e-06
2379,7.38344e-42,1e-06
2380,8.25035e-05,0.000233
2381,8.25674e-05,0.000252
2382,7.69495e-41,1e-06
2383,0,1e-06
2384,0.00016365,1e-06
2385,8.10492e-05,0.000243
2386,6.35419e-41,1e-06
2387,7.38344e-42,1e-06
2388,7.95001e-05,0.000311
2389,7.95616e-05,0.000348
2390,7.69047e-41,1e-06
2391,0,2e-06
2392,0.000175339,2e-06
2393,7.80972e-05,0.000308
2395,7.38344e-42,1e-06
2396,7.66019e-05,0.000319
2397,7.66609e-05,0.000324
2398,7.68598e-41,1e-06
2399,0,1e-06
2401,7.52518e-05,0.000228
2402,6.33625e-41,1e-06
2403,7.38344e-42,1e-06
2404,7.38103e-05,0.000287
2405,7.3867e-05,0.000226
2406,7.6815e-41,1e-06
2407,0,1e-06
2409,7.25085e-05,0.000228
2410,6.32728e-41,1e-06
2411,7.38344e-42,1e-06
2412,7.11199e-05,0.000227
2413,7.11743e-05,0.000251
2414,7.67701e-41,1e-06
2415,0,1e-06
2416,0.000210407,1e-06
2417,6.98644e-05,0.000232
2419,7.38344e-42,2e-06
2420,6.85273e-05,0.000266
2421,6.85796e-05,0.000271
2422,7.67253e-41,1e-06
2423,0,1e-06
2424,0.000222096,1e-06
2425,6.73171e-05,0.000246
2426,6.30935e-41,1e-06
2427,7.38344e-42,1e-06
2428,6.60267e-05,0.000253
2429,6.60769e-05,0.000283
2430,7.66805e-41,1e-06
2431,0,1e-06
2432,0.000233785,1e-06
2433,6.48624e-05,0.00025
2434,6.30038e-41,1e-06
2435,7.38344e-42,1e-06
2436,6.36184e-05,0.000234
2437,6.36667e-05,0.000233
2438,7.66356e-41,1e-06
2439,0,1e-06
2441,6.24945e-05,0.000232
2442,6.29141e-41,1e-06
2443,7.38344e-42,1e-06
2444,6.12969e-05,0.000232
2445,6.13433e-05,0.000232
2446,7.65908e-41,1e-06
2447,0,1e-06
2448,0.000257164,1e-06
2449,6.02145e-05,0.000232
2450,6.28244e-41,1e-06
2452,5.906e-05,0.000232
2453,5.91045e-05,0.000263
2455,0,1e-06
2457,5.80172e-05,0.000253
2458,6.27347e-41,1e-06
2459,7.38344e-42,1e-06
2460,5.69048e-05,0.000231
2461,5.69475e-05,0.000232
2464,0.000280542,1e-06
2465,5.58983e-05,0.000232
2466,6.2645e-41,1e-06
2467,7.38344e-42,1e-06
2468,5.48261e-05,0.000232
2469,5.48672e-05,0.000232
2473,5.38553e-05,0.000233
2476,5.28236e-05,0.000233
2477,5.28631e-05,0.000233
2478,7.64114e-41,1e-06
2480,0.000303921,1e-06
2481,5.18883e-05,0.000233
2482,6.24657e-41,1e-06
2484,5.08951e-05,0.000233
2485,5.09331e-05,0.000233
2486,7.63666e-41,1e-06
2489,4.99927e-05,0.000234
2490,6.2376e-41,1e-06
2491,7.38344e-42,1e-06
2492,4.90354e-05,0.000249
2493,4.90718e-05,0.000235
2494,7.63217e-41,1e-06
2495,0,1e-06
2496,0.000327299,1e-06
2497,4.81651e-05,0.000234
2498,6.22863e-41,1e-06
2499,7.38344e-42,1e-06
2500,4.72418e-05,0.000261
2501,4.72768e-05,0.000242
2502,7.62769e-41,1e-06
2503,0,1e-06
2504,0.000338989,1e-06
2505,4.6406e-05,0.000331
2506,6.21966e-41,1e-06
2507,7.38344e-42,1e-06
2508,4.55149e-05,0.000239
2509,4.55485e-05,0.000239
2510,7.6232e-41,1e-06
2511,0,1e-06
2512,0.000350678,2e-06
2513,4.47084e-05,0.000335
2514,6.21069e-41,2e-06
2515,7.38344e-42,2e-06
2516,4.38508e-05,0.000353
2517,4.38831e-05,0.00035
2518,7.61872e-41,1e-06
2519,0,1e-06
2520,0.000362367,2e-06
2521,4.30729e-05,0.000311
2522,6.20173e-41,1e-06
2523,7.38344e-42,1e-06
2524,4.22471e-05,0.000343
2525,4.22781e-05,0.000339
2526,7.61424e-41,1e-06
2527,0,1e-06
2528,0.000374056,1e-06
2529,4.14978e-05,0.000314
2530,6.19276e-41,2e-06
2531,7.38344e-42,1e-06
2532,4.07015e-05,0.000345
2533,4.07313e-05,0.000261
2534,7.60975e-41,1e-06
2535,0,1e-06
2536,0.000385746,1e-06
2537,3.99791e-05,0.000253
2538,6.18379e-41,1e-06
2539,7.38344e-42,1e-06
2540,3.92125e-05,0.000245
2541,3.92411e-05,0.000246
2542,7.60527e-41,1e-06
2543,0,1e-06
2544,0.000397435,1e-06
2545,3.8516e-05,0.000254
2546,6.17482e-41,1e-06
2547,7.38344e-42,1e-06
2548,3.77774e-05,0.000256
2549,3.78049e-05,0.00029
2550,7.60078e-41,1e-06
2551,0,1e-06
2552,0.000409124,1e-06
2553,3.71058e-05,0.000245
2554,6.16585e-41,1e-06
2555,7.38344e-42,1e-06
2556,3.63948e-05,0.000244
2557,3.64213e-05,0.000243
2558,7.5963e-41,1e-06
2559,0,1e-06
2561,3.57478e-05,0.000278
2563,7.38344e-42,1e-06
2564,3.50614e-05,0.000241
2565,3.50868e-05,0.000266
2566,7.59181e-41,1e-06
2567,0,1e-06
2569,3.44388e-05,0.000241
2570,6.14792e-41,1e-06
2571,7.38344e-42,1e-06
2572,3.37778e-05,0.000242
2573,3.38022e-05,0.000241
2574,7.58733e-41,1e-06
2575,0,1e-06
2576,0.000444192,1e-06
2577,3.31768e-05,0.000242
2578,6.13895e-41,1e-06
2579,7.38344e-42,1e-06
2580,3.25404e-05,0.000243
2581,3.25638e-05,0.000264
2582,7.58285e-41,1e-06
2583,0,1e-06
2584,0.000455881,1e-06
2585,3.19619e-05,0.000243
2586,6.12998e-41,1e-06
2588,3.13483e-05,0.000243
2589,3.13708e-05,0.000243
2590,7.57836e-41,1e-06
2593,3.07907e-05,0.000263
2594,6.12101e-41,1e-06
2596,3.01995e-05,0.000221
2597,3.02211e-05,0.000221
2598,7.57388e-41,1e-06
2599,0,1e-06
2601,2.96614e-05,0.000221
2603,7.38344e-42,1e-06
2604,2.90924e-05,0.000236
2605,2.91132e-05,0.000221
2607,0,1e-06
2608,0.000490949,1e-06
2609,2.85745e-05,0.000221
2610,6.10308e-41,1e-06
2611,7.38344e-42,1e-06
2612,2.80252e-05,0.000221
2613,2.80452e-05,0.00022
2614,7.56491e-41,1e-06
2615,0,1e-06
2616,0.000502639,1e-06
2617,2.75263e-05,0.000221
2618,6.09411e-41,1e-06
2619,7.38344e-42,1e-06
2620,2.69975e-05,0.000224
2621,2.70167e-05,0.000295
2622,7.56043e-41,1e-06
2624,0.000514329,1e-06
2625,2.6517e-05,0.000222
2626,6.08514e-41,1e-06
2627,7.38344e-42,1e-06
2628,2.60079e-05,0.000222
2629,2.60263e-05,0.000222
2631,0,1e-06
2633,2.55438e-05,0.000246
2634,6.07617e-41,1e-06
2635,7.38344e-42,1e-06
2636,2.50532e-05,0.000223
2637,2.50708e-05,0.000223
2639,0,1e-06
2640,5.60519e-45,1e-06
2641,2.46071e-05,0.000225
2642,6.0672e-41,1e-06
2643,7.38344e-42,1e-06
2644,2.41338e-05,0.000248
2645,2.41508e-05,0.000344
2646,7.54697e-41,1e-06
2647,0,2e-06
2648,1.54143e-44,2e-06
2649,2.37042e-05,0.000364
2650,6.05823e-41,2e-06
2651,7.38344e-42,2e-06
2652,2.32487e-05,0.000403
2653,2.3265e-05,0.000305
2654,7.54249e-41,1e-06
2656,2.38221e-44,1e-06
2657,2.28334e-05,0.00025
2658,6.04927e-41,1e-06
2659,7.38344e-42,1e-06
2660,2.23951e-05,0.000291
2661,2.24108e-05,0.000318
2662,7.538e-41,1e-06
2663,0,1e-06
2665,2.19953e-05,0.000252
2667,7.38344e-42,1e-06
2668,2.15725e-05,0.000305
2669,2.15875e-05,0.000325
2670,7.53352e-41,1e-06
2671,0,1e-06
2672,4.06377e-44,1e-06
2673,2.11879e-05,0.000363
2674,6.03133e-41,2e-06
2675,7.38344e-42,2e-06
2676,2.07801e-05,0.00037
2677,2.07946e-05,0.000406
2678,7.52904e-41,2e-06
2679,0,2e-06
2680,4.90454e-44,2e-06
2681,2.04093e-05,0.000328
2682,6.02236e-41,1e-06
2683,7.38344e-42,1e-06
2684,2.00169e-05,0.000255
2685,2.00308e-05,0.000276
2686,7.52455e-41,1e-06
2687,0,1e-06
2688,5.74532e-44,2e-06
2689,1.96598e-05,0.000271
2690,6.01339e-41,1e-06
2691,7.38344e-42,1e-06
2692,1.92816e-05,0.000261
2693,1.9295e-05,0.000256
2694,7.52007e-41,1e-06
2695,0,1e-06
2696,6.5861e-44,1e-06
2697,1.89374e-05,0.00027
2698,6.00442e-41,1e-06
2700,1.85733e-05,0.000255
2701,1.85861e-05,0.000255
2702,7.51558e-41,1e-06
2704,7.56701e-44,2e-06
2705,1.82411e-05,0.000255
2706,5.99546e-41,1e-06
2707,7.38344e-42,1e-06
2708,1.78906e-05,0.000292
2709,1.79029e-05,0.000255
2710,7.5111e-41,1e-06
2711,0,1e-06
2712,8.40779e-44,1e-06
2713,1.7571e-05,0.000257
2714,5.98649e-41,1e-06
2715,7.38344e-42,1e-06
2716,1.7233e-05,0.000256
2717,1.72449e-05,0.000255
2719,0,1e-06
2721,1.69247e-05,0.000256
2723,7.38344e-42,1e-06
2724,1.65995e-05,0.000256
2725,1.66108e-05,0.000257
2727,0,1e-06
2728,1.02295e-43,1e-06
2729,1.63022e-05,0.000258
2730,5.96855e-41,1e-06
2731,7.38344e-42,1e-06
2732,1.59889e-05,0.000257
2733,1.59998e-05,0.000333
2734,7.49765e-41,1e-06
2735,0,1e-06
2736,1.12104e-43,1e-06
2737,1.57026e-05,0.000389
2738,5.95958e-41,1e-06
2739,7.38344e-42,2e-06
2740,1.54005e-05,0.000257
2741,1.5411e-05,0.000258
2742,7.49316e-41,1e-06
2743,0,1e-06
2744,1.21913e-43,1e-06
2745,1.5125e-05,0.000257
2746,5.95061e-41,1e-06
2747,7.38344e-42,1e-06
2748,1.48339e-05,0.000258
2749,1.4844e-05,0.000258
2751,0,1e-06
2752,1.30321e-43,1e-06
2753,1.45684e-05,0.000259
2754,5.94165e-41,1e-06
2755,7.38344e-42,1e-06
2756,1.42881e-05,0.000259
2757,1.42978e-05,0.00026
2758,7.48419e-41,1e-06
2759,0,1e-06
2760,1.38729e-43,1e-06
2761,1.40324e-05,0.00026
2762,5.93268e-41,1e-06
2763,7.38344e-42,1e-06
2764,1.37621e-05,0.000268
2765,1.37714e-05,0.000371
2766,7.47971e-41,2e-06
2767,0,3e-06
2768,1.47136e-43,1e-06
2769,1.35155e-05,0.000384
2770,5.92371e-41,2e-06
2771,7.38344e-42,1e-06
2772,1.32556e-05,0.000394
2773,1.32645e-05,0.000323
2774,7.47523e-41,1e-06
2775,0,1e-06
2777,1.30183e-05,0.000264
2778,5.91474e-41,1e-06
2780,1.27678e-05,0.000263
2781,1.27764e-05,0.000264
2782,7.47074e-41,2e-06
2783,0,1e-06
2784,1.65353e-43,2e-06
2785,1.25387e-05,0.0003
2786,5.90577e-41,1e-06
2788,1.22973e-05,0.000268
2789,1.23056e-05,0.000271
2790,7.46626e-41,1e-06
2792,1.76564e-43,1e-06
2793,1.2077e-05,0.000277
2794,5.8968e-41,1e-06
2795,7.38344e-42,1e-06
2796,1.18448e-05,0.000312
2797,1.18527e-05,0.000269
2798,7.46177e-41,2e-06
2799,0,1e-06
2800,1.93379e-43,1e-06
2801,1.16321e-05,0.000334
2802,5.88784e-41,2e-06
2803,7.38344e-42,1e-06
2804,1.14081e-05,0.000301
2805,1.14157e-05,0.000266
2806,7.45729e-41,1e-06
2807,0,1e-06
2808,2.03188e-43,1e-06
2809,1.12035e-05,0.000265
2810,5.87887e-41,1e-06
2811,7.38344e-42,1e-06
2812,1.09878e-05,0.000299
2813,1.09951e-05,0.000265
2816,2.12997e-43,1e-06
2817,1.07905e-05,0.000265
2819,7.38344e-42,1e-06
2820,1.05829e-05,0.000264
2821,1.05899e-05,0.000265
2822,7.44832e-41,1e-06
2823,0,1e-06
2825,1.0393e-05,0.000295
2826,5.86093e-41,1e-06
2827,7.38344e-42,1e-06
2828,1.01928e-05,0.000261
2829,1.01995e-05,0.000263
2830,7.44384e-41,1e-06
2831,0,1e-06
2833,1.00098e-05,0.000263
2834,5.85196e-41,1e-06
2835,7.38344e-42,1e-06
2836,9.81711e-06,0.000262
2837,9.82358e-06,0.000263
2838,7.43935e-41,1e-06
2839,0,1e-06
2840,2.42425e-43,1e-06
2841,9.64062e-06,0.000263
2842,5.84299e-41,1e-06
2843,7.38344e-42,1e-06
2844,9.45499e-06,0.000263
2845,9.4612e-06,0.000263
2849,9.28529e-06,0.000264
2850,5.83403e-41,1e-06
2852,9.10641e-06,0.000264
2853,9.11238e-06,0.000264
2854,7.43039e-41,1e-06
2855,0,1e-06
2856,2.62043e-43,1e-06
2857,8.94291e-06,0.000288
2858,5.82506e-41,1e-06
2859,7.38344e-42,1e-06
2860,8.77065e-06,0.000243
2861,8.77638e-06,0.000243
2862,7.4259e-41,1e-06
2863,0,1e-06
2864,2.71852e-43,1e-06
2865,8.61289e-06,0.000243
2866,5.81609e-41,1e-06
2868,8.44695e-06,0.000244
2869,8.45246e-06,0.000244
2870,7.42142e-41,1e-06
2871,0,1e-06
2872,2.84464e-43,1e-06
2873,8.29509e-06,0.000244
2874,5.80712e-41,1e-06
2875,7.38344e-42,1e-06
2876,8.1354e-06,0.000244
2877,8.14069e-06,0.000244
2878,7.41693e-41,1e-06
2880,2.94273e-43,1e-06
2881,7.98886e-06,0.000245
2884,7.83492e-06,0.000247
2885,7.84e-06,0.000248
2886,7.41245e-41,1e-06
2888,3.05483e-43,1e-06
2889,7.69402e-06,0.000274
2890,5.78918e-41,2e-06
2891,7.38344e-42,1e-06
2892,7.54576e-06,0.000352
2893,7.55064e-06,0.000356
2894,7.40796e-41,1e-06
2895,0,1e-06
2896,3.13891e-43,1e-06
2897,7.41015e-06,0.000406
2898,5.78022e-41,1e-06
2900,7.26714e-06,0.000276
2901,7.27182e-06,0.000273
2902,7.40348e-41,1e-06
2903,0,1e-06
2904,3.22299e-43,1e-06
2905,7.13638e-06,0.000277
2906,5.77125e-41,1e-06
2908,6.99893e-06,0.000275
2909,7.00343e-06,0.000399
2910,7.399e-41,1e-06
2911,0,1e-06
2912,3.3491e-43,1e-06
2913,6.87292e-06,0.000277
2915,7.38344e-42,1e-06
2916,6.74048e-06,0.000277
2917,6.74481e-06,0.000281
2918,7.39451e-41,1e-06
2919,0,1e-06
2920,3.43318e-43,2e-06
2921,6.61891e-06,0.000287
2922,5.75331e-41,1e-06
2923,7.38344e-42,1e-06
2924,6.49153e-06,0.000282
2925,6.49569e-06,0.000277
2926,7.39003e-41,1e-06
2928,3.51726e-43,1e-06
2929,6.37451e-06,0.000278
2930,5.74434e-41,1e-06
2931,7.38344e-42,1e-06
2932,6.25166e-06,0.000276
2933,6.25565e-06,0.000313
2934,7.38554e-41,1e-06
2935,0,1e-06
2936,3.60134e-43,1e-06
2937,6.13894e-06,0.000276
2938,5.73537e-41,1e-06
2939,7.38344e-42,1e-06
2940,6.02071e-06,0.000275
2941,6.02455e-06,0.000277
2942,7.38106e-41,1e-06
2943,0,2e-06
2944,3.71344e-43,1e-06
2945,5.9121e-06,0.00029
2947,7.38344e-42,1e-06
2948,5.79824e-06,0.000273
2949,5.80192e-06,0.000273
2950,7.37658e-41,1e-06
2951,0,1e-06
2952,3.79752e-43,1e-06
2953,5.69353e-06,0.000273
2954,5.71744e-41,1e-06
2955,7.38344e-42,1e-06
2956,5.58377e-06,0.000274
2957,5.58731e-06,0.000274
2958,7.37209e-41,1e-06
2959,0,1e-06
2960,3.89561e-43,1e-06
2961,5.483e-06,0.000274
2962,5.70847e-41,1e-06
2963,7.38344e-42,1e-06
2964,5.3774e-06,0.000275
2965,5.3808e-06,0.000275
2966,7.36761e-41,1e-06
2967,0,1e-06
2968,3.97969e-43,1e-06
2969,5.28039e-06,0.000274
2970,5.6995e-41,1e-06
2971,7.38344e-42,1e-06
2972,5.17848e-06,0.000275
2973,5.18175e-06,0.000312
2974,7.36312e-41,1e-06
2975,0,1e-06
2977,5.0851e-06,0.000249
2979,7.38344e-42,1e-06
2980,4.98693e-06,0.000247
2981,4.99007e-06,0.000249
2982,7.35864e-41,1e-06
2983,0,1e-06
2984,4.17587e-43,1e-06
2985,4.89703e-06,0.000249
2986,5.68156e-41,1e-06
2988,4.80253e-06,0.000249
2989,4.80554e-06,0.000248
2990,7.35415e-41,1e-06
2991,0,1e-06
2992,4.28797e-43,1e-06
2993,4.71587e-06,0.000249
2994,5.6726e-41,1e-06
2996,4.62491e-06,0.00025
2997,4.62781e-06,0.000249
2998,7.34967e-41,1e-06
3001,4.54135e-06,0.000316
3002,5.66363e-41,2e-06
3003,7.38344e-42,1e-06
3004,4.45379e-06,0.000316
3005,4.45657e-06,0.000254
3008,4.47014e-43,1e-06
3009,4.37337e-06,0.000359
3010,5.65466e-41,1e-06
3011,7.38344e-42,1e-06
3012,4.28895e-06,0.000373
3013,4.29162e-06,0.000375
3014,7.3407e-41,1e-06
3015,0,1e-06
3016,4.55422e-43,1e-06
3017,4.21154e-06,0.00026
3018,5.64569e-41,1e-06
3019,7.38344e-42,1e-06
3020,4.13028e-06,0.000261
3021,4.13284e-06,0.000333
3022,7.33622e-41,1e-06
3023,0,1e-06
3024,4.65231e-43,2e-06
3025,4.05557e-06,0.000259
3026,5.63672e-41,1e-06
3027,7.38344e-42,1e-06
3028,3.97734e-06,0.00027
3029,3.97981e-06,0.000259
3031,0,2e-06
3032,4.7504e-43,1e-06
3033,3.90539e-06,0.000325
3034,5.62775e-41,1e-06
3035,7.38344e-42,1e-06
3036,3.83011e-06,0.000375
3037,3.83247e-06,0.000298
3040,4.83448e-43,1e-06
3041,3.76089e-06,0.000312
3042,5.61879e-41,1e-06
3043,7.38344e-42,1e-06
3044,3.6883e-06,0.000294
3045,3.69057e-06,0.00038
3046,7.32277e-41,2e-06
3047,0,1e-06
3048,4.93257e-43,1e-06
3049,3.62159e-06,0.000288
3050,5.60982e-41,1e-06
3051,7.38344e-42,1e-06
3052,3.55172e-06,0.000286
3053,3.55391e-06,0.000313
3054,7.31828e-41,1e-06
3055,0,1e-06
3056,5.04467e-43,1e-06
3057,3.48734e-06,0.000333
3058,5.60085e-41,2e-06
3059,7.38344e-42,1e-06
3060,3.42009e-06,0.000287
3061,3.42219e-06,0.000287
3062,7.3138e-41,1e-06
3063,0,1e-06
3064,5.14277e-43,1e-06
3065,3.35815e-06,0.000287
3066,5.59188e-41,1e-06
3067,7.38344e-42,1e-06
3068,3.29349e-06,0.000287
3069,3.29551e-06,0.000287
3071,0,1e-06
3073,3.23377e-06,0.000288
3075,7.38344e-42,1e-06
3076,3.17134e-06,0.000289
3077,3.17327e-06,0.000289
3078,7.30483e-41,1e-06
3079,0,1e-06
3080,5.35296e-43,1e-06
3081,3.11403e-06,0.000364
3082,5.57394e-41,1e-06
3083,7.38344e-42,1e-06
3084,3.05389e-06,0.000438
3085,3.05575e-06,0.00029
3086,7.30034e-41,1e-06
3087,0,1e-06
3088,5.43704e-43,1e-06
3089,2.99859e-06,0.000289
3090,5.56498e-41,1e-06
3091,7.38344e-42,1e-06
3092,2.94064e-06,0.000289
3093,2.94242e-06,0.000295
3097,2.88741e-06,0.000263
3098,5.55601e-41,1e-06
3099,7.38344e-42,1e-06
3100,2.83173e-06,0.000264
3101,2.83344e-06,0.000263
3102,7.29138e-41,1e-06
3103,0,1e-06
3104,5.66125e-43,1e-06
3105,2.7804e-06,0.000264
3106,5.54704e-41,1e-06
3107,7.38344e-42,1e-06
3108,2.72666e-06,0.000264
3109,2.72831e-06,0.000264
3110,7.28689e-41,1e-06
3111,0,1e-06
3112,5.77335e-43,1e-06
3113,2.67725e-06,0.000264
3114,5.53807e-41,1e-06
3115,7.38344e-42,1e-06
3116,2.62559e-06,0.000274
3117,2.62718e-06,0.000287
3118,7.28241e-41,1e-06
3119,0,1e-06
3120,5.87144e-43,1e-06
3121,2.57796e-06,0.000264
3122,5.5291e-41,1e-06
3123,7.38344e-42,1e-06
3124,2.52815e-06,0.000266
3125,2.52967e-06,0.000373
3126,7.27792e-41,2e-06
3127,0,1e-06
3128,5.95552e-43,1e-06
3129,2.48234e-06,0.000395
3130,5.52014e-41,1e-06
3131,7.38344e-42,1e-06
3132,2.43444e-06,0.000388
3133,2.4359e-06,0.000271
3134,7.27344e-41,1e-06
3136,6.05361e-43,1e-06
3137,2.39027e-06,0.000267
3138,5.51117e-41,1e-06
3139,7.38344e-42,1e-06
3140,2.3441e-06,0.00027
3141,2.3455e-06,0.000296
3142,7.26896e-41,1e-06
3143,0,1e-06
3144,6.1517e-43,2e-06
3145,2.30162e-06,0.00029
3148,2.25711e-06,0.000303
3149,2.25846e-06,0.000272
3150,7.26447e-41,1e-06
3152,6.23578e-43,1e-06
3153,2.21616e-06,0.000274
3154,5.49323e-41,1e-06
3155,7.38344e-42,2e-06
3156,2.17337e-06,0.000282
3157,2.17467e-06,0.000276
3158,7.25999e-41,1e-06
3159,0,1e-06
3160,6.33387e-43,1e-06
3161,2.13392e-06,0.000283
3162,5.48426e-41,1e-06
3164,2.09272e-06,0.000271
3165,2.09397e-06,0.000271
3166,7.2555e-41,1e-06
3168,6.41795e-43,1e-06
3169,2.05471e-06,0.000273
3171,7.38344e-42,1e-06
3172,2.01505e-06,0.000299
3173,2.01624e-06,0.000319
3174,7.25102e-41,1e-06
3177,1.9785e-06,0.00027
3179,7.38344e-42,1e-06
3180,1.94018e-06,0.000269
3181,1.94133e-06,0.00027
3182,7.24653e-41,1e-06
3183,0,1e-06
3184,6.61413e-43,1e-06
3185,1.90504e-06,0.00027
3186,5.45736e-41,1e-06
3187,7.38344e-42,1e-06
3188,1.86822e-06,0.00027
3189,1.86933e-06,0.000272
3190,7.24205e-41,1e-06
3191,0,1e-06
3192,6.74025e-43,1e-06
3193,1.8343e-06,0.000272
3194,5.44839e-41,1e-06
3196,1.79879e-06,0.000271
3197,1.79985e-06,0.000273
3198,7.23757e-41,1e-06
3199,0,1e-06
3201,1.76614e-06,0.000305
3202,5.43942e-41,1e-06
3204,1.73198e-06,0.000272
3205,1.733e-06,0.000271
3206,7.23308e-41,1e-06
3207,0,1e-06
3208,6.9084e-43,1e-06
3209,1.70052e-06,0.000272
3210,5.43045e-41,1e-06
3212,1.66763e-06,0.000271
3213,1.66861e-06,0.000272
3214,7.2286e-41,1e-06
3215,0,1e-06
3216,6.99248e-43,1e-06
3217,1.63733e-06,0.000271
3218,5.42148e-41,1e-06
3219,7.38344e-42,1e-06
3220,1.60573e-06,0.000273
3221,1.60667e-06,0.000395
3222,7.22411e-41,1e-06
3223,0,1e-06
3224,7.07656e-43,1e-06
3225,0.0064567,1e-06
3226,7.22187e-41,1e-06
3227,1.56165e-06,0.000405
3228,1.54602e-06,0.000435
3229,0.00634388,1e-06
3230,7.21963e-41,1e-06
3231,0,1e-06
3232,1.51704e-06,0.000392
3233,2.83188e-41,1e-06
3234,7.21739e-41,1e-06
3235,0,1e-06
3236,1.48862e-06,0.000298
3237,3.63231e-41,1e-06
3238,7.21515e-41,1e-06
3240,1.46068e-06,0.000322
3241,2.82292e-41,1e-06
3242,7.2129e-41,1e-06
3243,0,1e-06
3244,1.43324e-06,0.000313
3246,7.21066e-41,1e-06
3247,0,1e-06
3248,1.4064e-06,0.000363
3249,2.81395e-41,1e-06
3250,7.20842e-41,1e-06
3251,0,1e-06
3252,1.37999e-06,0.000277
3254,7.20618e-41,1e-06
3256,1.35412e-06,0.000281
3258,7.20394e-41,1e-06
3259,0,1e-06
3260,1.32869e-06,0.000297
3261,3.61885e-41,1e-06
3262,7.20169e-41,1e-06
3263,0,1e-06
3264,1.30373e-06,0.000307
3265,2.79601e-41,1e-06
3266,7.19945e-41,1e-06
3267,0,1e-06
3268,1.27927e-06,0.000404
3269,3.61437e-41,1e-06
3270,7.19721e-41,1e-06
3271,0,1e-06
3272,1.25527e-06,0.000401
3273,7.38344e-42,1e-06
3274,7.19497e-41,1e-06
3275,0,2e-06
3276,1.2317e-06,0.000399
3277,0,1e-06
3278,7.19272e-41,1e-06
3279,0,1e-06
3280,1.20859e-06,0.000324
3281,7.38344e-42,1e-06
3282,7.19048e-41,1e-06
3283,0,1e-06
3284,1.18588e-06,0.000418
3285,0,1e-06
3286,7.18824e-41,1e-06
3287,0,1e-06
3288,1.16364e-06,0.000384
3289,0.00478017,1e-06
3291,0,1e-06
3292,1.14176e-06,0.000378
3293,0.00469614,1e-06
3294,7.18376e-41,1e-06
3295,0,1e-06
3296,1.12034e-06,0.000355
3297,0.00461356,1e-06
3298,7.18151e-41,1e-06
3299,0,1e-06
3300,1.09929e-06,0.00034
3301,2.75117e-41,1e-06
3302,7.17927e-41,1e-06
3303,0,1e-06
3304,1.07864e-06,0.000344
3305,3.59195e-41,1e-06
3306,7.17703e-41,1e-06
3307,0,1e-06
3308,1.05838e-06,0.000311
3310,7.17479e-41,1e-06
3311,0,1e-06
3312,1.0385e-06,0.000313
3314,7.17255e-41,1e-06
3315,0,1e-06
3316,1.019e-06,0.000312
3317,0.0041424,1e-06
3318,7.1703e-41,1e-06
3319,0,1e-06
3320,9.9985e-07,0.000313
3321,0.00407411,1e-06
3322,7.16806e-41,1e-06
3323,0,1e-06
3324,9.81071e-07,0.000312
3326,7.16582e-41,1e-06
3328,9.62633e-07,0.000384
3329,7.38344e-42,1e-06
3330,7.16358e-41,1e-06
3331,0,1e-06
3332,9.44548e-07,0.000314
3333,0.00379425,1e-06
3335,0,1e-06
3336,9.26805e-07,0.000313
3337,3.56953e-41,1e-06
3338,7.15909e-41,1e-06
3339,0,1e-06
3340,9.09415e-07,0.000314
3341,2.69736e-41,1e-06
3342,7.15685e-41,1e-06
3344,8.92316e-07,0.000314
3345,8.15556e-43,1e-06
3346,7.15461e-41,1e-06
3347,0,1e-06
3348,8.75522e-07,0.000314
3349,0.00347084,1e-06
3351,0,1e-06
3352,8.59095e-07,0.000314
3353,0.00340948,1e-06
3354,7.15013e-41,1e-06
