amount,result,time
283900,0,1e-06
284000,0,1e-06
284100,0,1e-06
284200,40600,0.033794
284300,0,1e-06
284400,0,1e-06
284500,40643,0.032974
284600,0,1e-06
284700,0,1e-06
284800,0,0
284900,0,1e-06
285000,0,1e-06
285100,0,1e-06
285200,40743,0.034328
285300,0,2e-06
285400,0,1e-06
285500,40786,0.032838
285600,0,1e-06
285700,0,0
285800,0,1e-06
285900,0,1e-06
286000,0,1e-06
286100,0,1e-06
286200,40886,0.034615
286300,0,1e-06
286400,0,1e-06
286500,40929,0.032897
286600,0,0
286700,0,1e-06
286800,40972,0.032977
286900,0,1e-06
287000,41000,0.034381
287100,0,1e-06
287200,0,0
287300,41043,0.033008
287400,0,1e-06
287500,0,0
287600,41086,0.033076
287700,0,1e-06
287800,0,1e-06
287900,0,1e-06
288000,0,1e-06
288100,0,1e-06
288200,0,1e-06
288300,41186,0.033842
288400,0,1e-06
288500,0,0
288600,41229,0.033173
288700,0,1e-06
288800,0,1e-06
288900,0,0
289000,0,0
289100,0,1e-06
289200,0,1e-06
289300,41329,0.034381
289400,0,1e-06
289500,0,1e-06
289600,41372,0.033247
289700,0,1e-06
289800,0,1e-06
289900,0,0
290000,0,1e-06
290100,0,1e-06
290200,0,0
290300,41472,0.040678
290400,0,1e-06
290500,0,1e-06
290600,41515,0.033515
290700,0,0
290800,0,1e-06
290900,41558,0.033387
291000,0,1e-06
291100,41586,0.033867
291200,0,1e-06
291300,0,0
291400,41629,0.033449
291500,0,1e-06
291600,0,0
291700,41672,0.033471
291800,0,1e-06
291900,0,0
292000,0,1e-06
292100,0,1e-06
292200,0,0
292300,0,1e-06
292400,41772,0.0349
292500,0,1e-06
292600,0,0
292700,41815,0.033575
292800,0,1e-06
292900,0,1e-06
293000,0,1e-06
293100,0,1e-06
293200,0,1e-06
293300,0,0
293400,41915,0.034612
293500,0,0
293600,0,1e-06
293700,41958,0.034068
293800,0,1e-06
293900,0,1e-06
294000,0,1e-06
294100,0,1e-06
294200,0,1e-06
294300,0,1e-06
294400,42058,0.040515
294500,0,1e-06
294600,0,1e-06
294700,42100,0.034406
294800,0,1e-06
294900,0,0
295000,42143,0.034531
295100,0,0
295200,42172,0.034553
295300,0,1e-06
295400,0,0
295500,42215,0.033909
295600,0,1e-06
295700,0,0
295800,42258,0.033936
295900,0,0
296000,0,1e-06
296100,0,1e-06
296200,0,1e-06
296300,0,1e-06
296400,0,1e-06
296500,42358,0.034865
296600,0,1e-06
296700,0,1e-06
296800,42400,0.034068
296900,0,1e-06
297000,0,0
297100,0,1e-06
297200,0,1e-06
297300,0,1e-06
297400,0,0
297500,42500,0.036175
297600,0,0
297700,0,0
297800,42543,0.034172
297900,0,1e-06
298000,0,1e-06
298100,0,1e-06
298200,0,1e-06
298300,0,1e-06
298400,0,1e-06
298500,42643,0.034946
298600,0,1e-06
298700,0,1e-06
298800,42686,0.03437
298900,0,0
299000,0,0
299100,42729,0.035407
299200,0,1e-06
299300,42758,0.034398
299400,0,0
299500,0,1e-06
299600,42800,0.034399
299700,0,1e-06
299800,0,1e-06
299900,42843,0.034399
300000,0,1e-06
300100,0,1e-06
300200,0,1e-06
300300,0,1e-06
300400,0,1e-06
300500,0,1e-06
300600,42943,0.034711
300700,0,0
300800,0,1e-06
300900,42986,0.034618
301000,0,1e-06
301100,0,1e-06
301200,0,1e-06
301300,0,1e-06
301400,0,1e-06
301500,0,1e-06
301600,43086,0.035424
301700,0,0
301800,0,1e-06
301900,43129,0.034619
302000,0,0
302100,0,1e-06
302200,0,1e-06
302300,0,1e-06
302400,0,1e-06
302500,0,1e-06
302600,43229,0.036633
302700,0,0
302800,0,1e-06
302900,43272,0.034789
303000,0,0
303100,0,2e-06
303200,0,1e-06
303300,0,1e-06
303400,0,1e-06
303500,0,1e-06
303600,43372,0.035318
303700,0,1e-06
303800,0,1e-06
303900,43415,0.03488
304000,0,0
304100,0,0
304200,43458,0.03666
304300,0,1e-06
304400,43486,0.034933
304500,0,1e-06
304600,0,0
304700,43529,0.034945
304800,0,0
304900,0,0
305000,43572,0.035647
305100,0,1e-06
305200,0,1e-06
305300,0,1e-06
305400,0,1e-06
305500,0,0
305600,0,0
305700,43672,0.035144
305800,0,0
305900,0,1e-06
306000,43715,0.036079
306100,0,0
306200,0,1e-06
306300,0,1e-06
306400,0,1e-06
306500,0,0
306600,0,0
306700,43815,0.035212
306800,0,0
306900,0,0
307000,43858,0.037353
307100,0,1e-06
307200,0,1e-06
307300,0,1e-06
307400,0,1e-06
307500,0,0
307600,0,1e-06
307700,43958,0.035742
307800,0,1e-06
307900,0,1e-06
308000,44000,0.035817
308100,0,1e-06
308200,0,1e-06
308300,44043,0.035819
308400,0,1e-06
308500,44072,0.03539
308600,0,1e-06
308700,0,1e-06
308800,44115,0.035433
308900,0,1e-06
309000,0,0
309100,44158,0.036323
309200,0,1e-06
309300,0,1e-06
309400,0,1e-06
309500,0,1e-06
309600,0,0
309700,0,1e-06
309800,44258,0.035542
309900,0,0
310000,0,1e-06
310100,44300,0.036395
310200,0,1e-06
310300,0,1e-06
310400,0,1e-06
310500,0,0
310600,0,0
310700,0,0
310800,44400,0.035733
310900,0,1e-06
311000,0,1e-06
311100,44443,0.036574
311200,0,1e-06
311300,0,1e-06
311400,0,1e-06
311500,0,1e-06
311600,0,1e-06
311700,0,1e-06
311800,44543,0.035781
311900,0,1e-06
312000,0,0
312100,44586,0.036727
312200,0,1e-06
312300,0,1e-06
312400,44629,0.03601
312500,0,1e-06
312600,44658,0.03586
312700,0,1e-06
312800,0,1e-06
312900,44700,0.035887
313000,0,1e-06
313100,0,1e-06
313200,44743,0.037543
313300,0,1e-06
313400,0,0
313500,0,1e-06
313600,0,1e-06
313700,0,0
313800,0,0
313900,44843,0.036029
314000,0,0
314100,0,1e-06
314200,44886,0.037611
314300,0,1e-06
314400,0,1e-06
314500,0,0
314600,0,1e-06
314700,0,0
314800,0,0
314900,44986,0.036168
315000,0,1e-06
315100,0,1e-06
315200,45029,0.03801
315300,0,1e-06
315400,0,1e-06
315500,0,0
315600,0,1e-06
315700,0,1e-06
315800,0,1e-06
315900,45129,0.036295
316000,0,1e-06
316100,0,1e-06
316200,45172,0.037781
316300,0,1e-06
316400,0,1e-06
316500,45215,0.03637
316600,0,0
316700,45243,0.036367
316800,0,1e-06
316900,0,0
317000,45286,0.037259
317100,0,1e-06
317200,0,1e-06
317300,45329,0.036486
317400,0,1e-06
317500,0,1e-06
317600,0,1e-06
317700,0,0
317800,0,0
317900,0,0
318000,45429,0.03774
318100,0,1e-06
318200,0,1e-06
318300,45472,0.036765
318400,0,1e-06
318500,0,1e-06
318600,0,1e-06
318700,0,1e-06
318800,0,1e-06
318900,0,0
319000,45572,0.038193
319100,0,0
319200,0,1e-06
319300,45615,0.036695
319400,0,1e-06
319500,0,1e-06
319600,0,1e-06
319700,0,1e-06
319800,0,0
319900,0,0
320000,45715,0.038142
320100,0,1e-06
320200,0,1e-06
320300,45758,0.036856
320400,0,0
320500,0,1e-06
320600,45800,0.036763
320700,0,1e-06
320800,45829,0.036796
320900,0,1e-06
321000,0,1e-06
321100,45872,0.038287
321200,0,1e-06
321300,0,0
321400,45915,0.036903
321500,0,1e-06
321600,0,0
321700,0,1e-06
321800,0,0
321900,0,0
322000,0,0
322100,46015,0.038405
322200,0,1e-06
322300,0,0
322400,46058,0.037115
322500,0,0
322600,0,0
322700,0,0
322800,0,1e-06
322900,0,0
323000,0,1e-06
323100,46158,0.038296
323200,0,1e-06
323300,0,1e-06
323400,46200,0.037131
323500,0,1e-06
323600,0,1e-06
323700,0,0
323800,0,1e-06
323900,0,0
324000,0,1e-06
324100,46300,0.038549
324200,0,0
324300,0,1e-06
324400,46343,0.037261
324500,0,0
324600,0,0
324700,46386,0.037266
324800,0,1e-06
324900,46415,0.037321
325000,0,1e-06
325100,0,1e-06
325200,46458,0.038722
325300,0,1e-06
325400,0,1e-06
325500,46500,0.037453
325600,0,0
325700,0,1e-06
325800,0,1e-06
325900,0,1e-06
326000,0,1e-06
326100,0,1e-06
326200,46600,0.039009
326300,0,1e-06
326400,0,0
326500,46643,0.037553
326600,0,1e-06
326700,0,1e-06
326800,0,1e-06
326900,0,1e-06
327000,0,0
327100,0,1e-06
327200,46743,0.039194
327300,0,0
327400,0,1e-06
327500,46786,0.037643
327600,0,0
327700,0,1e-06
327800,0,1e-06
327900,0,0
328000,0,0
328100,0,0
328200,46886,0.068001
328300,0,1e-06
328400,0,1e-06
328500,46929,0.057962
328600,0,1e-06
328700,0,3e-06
328800,0,0
328900,0,1e-06
329000,0,1e-06
329100,0,1e-06
329200,47029,0.04139
329300,0,1e-06
329400,0,1e-06
329500,47072,0.037895
329600,0,1e-06
329700,0,1e-06
329800,47115,0.037841
329900,0,0
330000,47143,0.039186
330100,0,0
330200,0,0
330300,47186,0.038039
330400,0,1e-06
330500,0,0
330600,47229,0.037953
330700,0,1e-06
330800,0,1e-06
330900,0,1e-06
331000,0,1e-06
331100,0,1e-06
331200,0,1e-06
331300,47329,0.039654
331400,0,2e-06
331500,0,1e-06
331600,47372,0.038199
331700,0,0
331800,0,1e-06
331900,0,0
332000,0,1e-06
332100,0,1e-06
332200,0,1e-06
332300,47472,0.039829
332400,0,1e-06
332500,0,1e-06
332600,47515,0.038418
332700,0,0
332800,0,1e-06
332900,0,1e-06
333000,0,0
333100,0,1e-06
333200,0,1e-06
333300,47615,0.040201
333400,0,1e-06
333500,0,1e-06
333600,47658,0.038285
333700,0,1e-06
333800,0,1e-06
333900,47700,0.038302
334000,0,1e-06
334100,47729,0.04173
334200,0,1e-06
334300,0,0
334400,47772,0.03915
334500,0,0
334600,0,1e-06
334700,47815,0.038426
334800,0,1e-06
334900,0,1e-06
335000,0,1e-06
335100,0,1e-06
335200,0,0
335300,0,1e-06
335400,47915,0.03968
335500,0,1e-06
335600,0,0
335700,47958,0.038553
335800,0,0
335900,0,1e-06
336000,0,0
336100,0,1e-06
336200,0,1e-06
336300,0,1e-06
336400,48058,0.040114
336500,0,0
336600,0,1e-06
336700,48100,0.038713
336800,0,1e-06
336900,0,2e-06
337000,0,1e-06
337100,0,1e-06
337200,0,1e-06
337300,0,1e-06
337400,48200,0.040364
337500,0,0
337600,0,1e-06
337700,48243,0.038758
337800,0,1e-06
337900,0,0
338000,48286,0.039649
338100,0,0
338200,48315,0.038888
338300,0,1e-06
338400,0,0
338500,48358,0.040108
338600,0,1e-06
338700,0,1e-06
338800,48400,0.039766
338900,0,1e-06
339000,0,0
339100,0,1e-06
339200,0,1e-06
339300,0,1e-06
339400,0,1e-06
339500,48500,0.040507
339600,0,0
339700,0,0
339800,48543,0.038978
339900,0,1e-06
340000,0,1e-06
340100,0,1e-06
340200,0,1e-06
340300,0,1e-06
340400,0,1e-06
340500,48643,0.040299
340600,0,0
340700,0,1e-06
340800,48686,0.039117
340900,0,1e-06
341000,0,1e-06
341100,0,1e-06
341200,0,1e-06
341300,0,1e-06
341400,0,1e-06
341500,48786,0.041103
341600,0,1e-06
341700,0,1e-06
341800,48829,0.039253
341900,0,1e-06
342000,0,0
342100,48872,0.039666
342200,0,1e-06
342300,48900,0.039268
342400,0,1e-06
342500,0,1e-06
342600,48943,0.039299
342700,0,1e-06
342800,0,0
342900,48986,0.039345
343000,0,1e-06
343100,0,0
343200,0,1e-06
343300,0,0
343400,0,2e-06
343500,0,1e-06
343600,49086,0.040729
343700,0,0
343800,0,1e-06
343900,49129,0.039445
344000,0,1e-06
344100,0,1e-06
344200,0,1e-06
344300,0,1e-06
344400,0,1e-06
344500,0,1e-06
344600,49229,0.040064
344700,0,2e-06
344800,0,1e-06
344900,49272,0.039596
345000,0,1e-06
345100,0,1e-06
345200,0,2e-06
345300,0,2e-06
345400,0,1e-06
345500,0,1e-06
345600,49372,0.040395
345700,0,1e-06
345800,0,0
345900,49415,0.039714
346000,0,1e-06
346100,0,1e-06
346200,49458,0.041235
346300,0,1e-06
346400,49486,0.039963
346500,0,1e-06
346600,0,1e-06
346700,49529,0.040073
346800,0,1e-06
346900,0,0
347000,49572,0.040736
347100,0,1e-06
347200,0,1e-06
347300,0,0
347400,0,1e-06
347500,0,1e-06
347600,0,0
347700,49672,0.039964
347800,0,1e-06
347900,0,1e-06
348000,49715,0.040461
348100,0,0
348200,0,1e-06
348300,0,1e-06
348400,0,0
348500,0,1e-06
348600,0,0
348700,49815,0.040032
348800,0,0
348900,0,1e-06
349000,49858,0.041309
349100,0,1e-06
349200,0,1e-06
349300,0,1e-06
349400,0,1e-06
349500,0,1e-06
349600,0,0
349700,49958,0.040181
349800,0,0
349900,0,0
350000,50000,0.040691
350100,0,1e-06
350200,0,0
350300,50043,0.040204
350400,0,1e-06
350500,50072,0.040214
350600,0,0
350700,0,0
350800,50115,0.040295
350900,0,1e-06
351000,0,1e-06
351100,50158,0.04084
351200,0,1e-06
351300,0,0
351400,0,0
351500,0,1e-06
351600,0,0
351700,0,1e-06
351800,50258,0.040388
351900,0,0
352000,0,1e-06
352100,50300,0.040876
352200,0,1e-06
352300,0,0
352400,0,1e-06
352500,0,1e-06
352600,0,1e-06
352700,0,1e-06
352800,50400,0.040523
352900,0,1e-06
353000,0,0
353100,50443,0.041559
353200,0,1e-06
353300,0,1e-06
353400,0,1e-06
353500,0,0
353600,0,1e-06
353700,0,0
353800,50543,0.040727
353900,0,1e-06
354000,0,1e-06
354100,50586,0.041391
354200,0,1e-06
354300,0,3e-06
354400,0,1e-06
354500,0,1e-06
354600,0,1e-06
354700,0,1e-06
354800,50686,0.040737
354900,0,1e-06
355000,0,1e-06
355100,50729,0.041389
355200,0,0
355300,0,0
355400,50772,0.040854
355500,0,0
355600,50800,0.040775
355700,0,1e-06
355800,0,0
355900,50843,0.040843
356000,0,0
356100,0,1e-06
356200,50886,0.041733
356300,0,0
356400,0,1e-06
356500,0,1e-06
356600,0,1e-06
356700,0,1e-06
356800,0,1e-06
356900,50986,0.041009
357000,0,1e-06
357100,0,1e-06
357200,51029,0.042273
357300,0,1e-06
357400,0,1e-06
357500,0,1e-06
357600,0,1e-06
357700,0,1e-06
357800,0,0
357900,51129,0.041086
358000,0,1e-06
358100,0,0
358200,51172,0.041819
358300,0,1e-06
358400,0,1e-06
358500,0,0
358600,0,1e-06
358700,0,1e-06
358800,0,1e-06
358900,51272,0.041242
359000,0,0
359100,0,1e-06
359200,51315,0.042061
359300,0,1e-06
359400,0,0
359500,51358,0.041255
359600,0,0
359700,51386,0.041319
359800,0,1e-06
359900,0,0
360000,51429,0.041735
360100,0,1e-06
360200,0,1e-06
360300,51472,0.041426
360400,0,1e-06
360500,0,1e-06
360600,0,0
360700,0,1e-06
360800,0,0
360900,0,1e-06
361000,51572,0.042258
361100,0,1e-06
361200,0,0
361300,51615,0.041484
361400,0,0
361500,0,1e-06
361600,0,1e-06
361700,0,1e-06
361800,0,0
361900,0,1e-06
362000,51715,0.042116
362100,0,0
362200,0,1e-06
362300,51758,0.041635
362400,0,0
362500,0,1e-06
362600,0,0
362700,0,1e-06
362800,0,1e-06
362900,0,1e-06
363000,51858,0.042571
363100,0,1e-06
363200,0,0
363300,51900,0.04166
363400,0,1e-06
363500,0,0
363600,51943,0.041709
363700,0,0
363800,51972,0.041734
363900,0,1e-06
364000,0,1e-06
364100,52015,0.04239
364200,0,1e-06
364300,0,0
364400,52058,0.041895
364500,0,0
364600,0,1e-06
364700,0,1e-06
364800,0,1e-06
364900,0,0
365000,0,1e-06
365100,52158,0.04295
365200,0,1e-06
365300,0,1e-06
365400,52200,0.041915
365500,0,0
365600,0,1e-06
365700,0,0
365800,0,1e-06
365900,0,1e-06
366000,0,1e-06
366100,52300,0.042805
366200,0,0
366300,0,1e-06
366400,52343,0.04216
366500,0,1e-06
366600,0,1e-06
366700,0,1e-06
366800,0,1e-06
366900,0,0
367000,0,1e-06
367100,52443,0.044459
367200,0,1e-06
367300,0,1e-06
367400,52486,0.043558
367500,0,1e-06
367600,0,0
367700,52529,0.04221
367800,0,0
367900,52558,0.042213
368000,0,1e-06
368100,0,0
368200,52600,0.046434
368300,0,1e-06
368400,0,1e-06
368500,52643,0.043072
368600,0,1e-06
368700,0,1e-06
368800,0,1e-06
368900,0,1e-06
369000,0,1e-06
369100,0,0
369200,52743,0.046505
369300,0,1e-06
369400,0,1e-06
369500,52786,0.043172
369600,0,1e-06
369700,0,0
369800,0,1e-06
369900,0,1e-06
370000,0,1e-06
370100,0,1e-06
370200,52886,0.046036
370300,0,1e-06
370400,0,0
370500,52929,0.043342
370600,0,1e-06
370700,0,1e-06
370800,0,1e-06
370900,0,0
371000,0,1e-06
371100,0,0
371200,53029,0.045732
371300,0,1e-06
371400,0,1e-06
371500,53072,0.043286
371600,0,1e-06
371700,0,1e-06
371800,53115,0.042639
371900,0,0
372000,53143,0.045552
372100,0,1e-06
372200,0,1e-06
372300,53186,0.043071
372400,0,1e-06
372500,0,0
372600,53229,0.042734
372700,0,0
372800,0,1e-06
372900,0,1e-06
373000,0,1e-06
373100,0,1e-06
373200,0,1e-06
373300,53329,0.045832
373400,0,1e-06
373500,0,1e-06
373600,53372,0.042888
373700,0,1e-06
373800,0,0
373900,0,0
374000,0,0
374100,0,1e-06
374200,0,1e-06
374300,53472,0.048091
374400,0,1e-06
374500,0,1e-06
374600,53515,0.042979
374700,0,1e-06
374800,0,1e-06
374900,0,0
375000,0,1e-06
375100,0,1e-06
375200,0,1e-06
375300,53615,0.046488
375400,0,1e-06
375500,0,0
375600,53658,0.043315
375700,0,1e-06
375800,0,0
375900,53700,0.04311
376000,0,0
376100,53729,0.044726
376200,0,1e-06
376300,0,0
376400,53772,0.043388
376500,0,0
376600,0,0
376700,53815,0.043223
376800,0,1e-06
376900,0,0
377000,0,1e-06
377100,0,0
377200,0,1e-06
377300,0,1e-06
377400,53915,0.045607
377500,0,1e-06
377600,0,1e-06
377700,53958,0.0434
377800,0,0
377900,0,1e-06
378000,0,1e-06
378100,0,0
378200,0,1e-06
378300,0,1e-06
378400,54058,0.049408
378500,0,1e-06
378600,0,1e-06
378700,54100,0.056047
378800,0,0
378900,0,1e-06
379000,0,1e-06
379100,0,1e-06
379200,0,2e-06
379300,0,1e-06
379400,54200,0.052319
379500,0,1e-06
379600,0,1e-06
379700,54243,0.05187
379800,0,1e-06
379900,0,3e-06
380000,0,1e-06
380100,0,1e-06
380200,0,1e-06
380300,0,1e-06
380400,54343,0.052386
380500,0,1e-06
380600,0,1e-06
380700,54386,0.045241
380800,0,1e-06
380900,0,1e-06
381000,54429,0.048407
381100,0,1e-06
381200,54458,0.04685
381300,0,1e-06
381400,0,1e-06
381500,54500,0.044402
381600,0,0
381700,0,1e-06
381800,54543,0.043822
381900,0,0
382000,0,1e-06
382100,0,1e-06
382200,0,2e-06
382300,0,1e-06
382400,0,2e-06
382500,54643,0.048076
382600,0,0
382700,0,1e-06
382800,54686,0.044576
382900,0,0
383000,0,1e-06
383100,0,0
383200,0,1e-06
383300,0,1e-06
383400,0,1e-06
383500,54786,0.049191
383600,0,1.5e-05
383700,0,0
383800,54829,0.044378
383900,0,1e-06
384000,0,1e-06
384100,0,1e-06
384200,0,1e-06
384300,0,1e-06
384400,0,1e-06
384500,54929,0.047737
384600,0,1e-06
384700,0,0
384800,54972,0.045027
384900,0,1e-06
385000,0,1e-06
385100,55015,0.047109
385200,0,0
385300,55043,0.044947
385400,0,0
385500,0,1e-06
385600,55086,0.044221
385700,0,1e-06
385800,0,1e-06
385900,55129,0.044286
386000,0,1e-06
386100,0,1e-06
386200,0,0
386300,0,1e-06
386400,0,1e-06
386500,0,0
386600,55229,0.047912
386700,0,1e-06
386800,0,1e-06
386900,55272,0.044403
387000,0,1e-06
387100,0,1e-06
387200,0,1e-06
387300,0,1e-06
387400,0,2e-06
387500,0,1e-06
387600,55372,0.048008
387700,0,1e-06
387800,0,1e-06
387900,55415,0.04457
388000,0,1e-06
388100,0,1e-06
388200,0,1e-06
388300,0,2e-06
388400,0,2e-06
388500,0,1e-06
388600,55515,0.047095
388700,0,1e-06
388800,0,0
388900,55558,0.044944
389000,0,1e-06
389100,0,1e-06
389200,55600,0.053561
389300,0,0
389400,55629,0.047672
389500,0,1e-06
389600,0,0
389700,55672,0.046589
389800,0,1e-06
389900,0,0
390000,55715,0.050587
390100,0,1e-06
390200,0,1e-06
390300,0,1e-06
390400,0,1e-06
390500,0,0
390600,0,1e-06
390700,55815,0.045959
390800,0,0
390900,0,0
391000,55858,0.051046
391100,0,1e-06
391200,0,1e-06
391300,0,1e-06
391400,0,1e-06
391500,0,1e-06
391600,0,1e-06
391700,55958,0.047275
391800,0,0
391900,0,1e-06
392000,56000,0.050888
392100,0,1e-06
392200,0,1e-06
392300,0,1e-06
392400,0,0
392500,0,1e-06
392600,0,1e-06
392700,56100,0.046048
392800,0,1e-06
392900,0,1e-06
393000,56143,0.048176
393100,0,1e-06
393200,0,0
393300,56186,0.047374
393400,0,1e-06
393500,56215,0.045234
393600,0,1e-06
393700,0,1e-06
393800,56258,0.045176
393900,0,0
394000,0,1e-06
394100,56300,0.049515
394200,0,1e-06
394300,0,1e-06
394400,0,1e-06
394500,0,1e-06
394600,0,0
394700,0,0
394800,56400,0.046234
394900,0,1e-06
395000,0,1e-06
395100,56443,0.049893
395200,0,1e-06
395300,0,1e-06
395400,0,1e-06
395500,0,0
395600,0,1e-06
395700,0,1e-06
395800,56543,0.046199
395900,0,0
396000,0,0
396100,56586,0.054811
396200,0,1e-06
396300,0,1e-06
396400,0,0
396500,0,1e-06
396600,0,1e-06
396700,0,1e-06
396800,56686,0.04955
396900,0,1e-06
397000,0,0
397100,56729,0.055658
397200,0,1e-06
397300,0,0
397400,56772,0.049952
397500,0,0
397600,56800,0.048348
397700,0,1e-06
397800,0,1e-06
397900,56843,0.048247
398000,0,1e-06
398100,0,0
398200,56886,0.056994
398300,0,1e-06
398400,0,1e-06
398500,0,1e-06
398600,0,1e-06
398700,0,1e-06
398800,0,0
398900,56986,0.049887
399000,0,1e-06
399100,0,1e-06
399200,57029,0.063626
399300,0,1e-06
399400,0,1e-06
399500,0,1e-06
399600,0,1e-06
399700,0,1e-06
399800,0,0
399900,57129,0.053341
400000,0,1e-06
400100,0,1e-06
400200,57172,0.061075
400300,0,1e-06
400400,0,1e-06
400500,0,1e-06
400600,0,1e-06
400700,0,1e-06
400800,0,0
400900,57272,0.054408
401000,0,1e-06
401100,0,0
401200,57315,0.060278
401300,0,1e-06
401400,0,1e-06
401500,57358,0.056021
401600,0,1e-06
401700,57386,0.053219
401800,0,1e-06
401900,0,1e-06
402000,57429,0.067569
402100,0,1e-06
402200,0,1e-06
402300,57472,0.061425
402400,0,1e-06
402500,0,1e-06
402600,0,1e-06
402700,0,1e-06
402800,0,1e-06
402900,0,1e-06
403000,57572,0.066964
403100,0,0
403200,0,1e-06
403300,57615,0.059794
403400,0,1e-06
403500,0,1e-06
403600,0,1e-06
403700,0,1e-06
403800,0,1e-06
403900,0,1e-06
404000,57715,0.068941
404100,0,1e-06
404200,0,1e-06
404300,57758,0.060224
404400,0,1e-06
404500,0,1e-06
404600,0,1e-06
404700,0,1e-06
404800,0,0
404900,0,0
405000,57858,0.07374
405100,0,1e-06
405200,0,1e-06
405300,57900,0.064203
405400,0,1e-06
405500,0,3e-06
405600,0,1e-06
405700,0,1e-06
405800,0,1e-06
405900,0,1e-06
406000,58000,0.072086
406100,0,1e-06
406200,0,1e-06
406300,58043,0.065215
406400,0,1e-06
406500,0,1e-06
406600,58086,0.063917
406700,0,1e-06
406800,58115,0.065991
406900,0,1e-06
407000,0,1e-06
407100,58158,0.074765
407200,0,1e-06
407300,0,0
407400,58200,0.069977
407500,0,1e-06
407600,0,2e-06
407700,0,1e-06
407800,0,1e-06
407900,0,2e-06
408000,0,2e-06
408100,58300,0.083676
408200,0,2e-06
408300,0,2e-06
408400,58343,0.08665
408500,0,1e-06
408600,0,2e-06
408700,0,2e-06
408800,0,2e-06
408900,0,2e-06
409000,0,1e-06
409100,58443,0.090778
409200,0,1e-06
409300,0,2e-06
409400,58486,0.082057
409500,0,1e-06
409600,0,2e-06
409700,0,1e-06
409800,0,1e-06
409900,0,1e-06
410000,0,2e-06
410100,58586,0.08436
410200,0,1e-06
410300,0,1e-06
410400,58629,0.074941
410500,0,1e-06
410600,0,1e-06
410700,58672,0.072407
410800,0,1e-06
410900,58700,0.073014
411000,0,1e-06
411100,0,2e-06
411200,58743,0.08049
411300,0,2e-06
411400,0,1e-06
411500,58786,0.076856
411600,0,1e-06
411700,0,2e-06
411800,0,2e-06
411900,0,2e-06
412000,0,1e-06
412100,0,2e-06
412200,58886,0.084286
412300,0,1e-06
412400,0,1e-06
412500,58929,0.076671
412600,0,1e-06
412700,0,2e-06
412800,0,1e-06
412900,0,1e-06
413000,0,2e-06
413100,0,2e-06
413200,59029,0.083808
413300,0,1e-06
413400,0,1e-06
413500,59072,0.077266
413600,0,1e-06
413700,0,1e-06
413800,0,2e-06
413900,0,1e-06
414000,0,1e-06
414100,0,2e-06
414200,59172,0.085215
414300,0,1e-06
414400,0,1e-06
414500,59215,0.078602
414600,0,1e-06
414700,0,1e-06
414800,59258,0.077976
414900,0,1e-06
415000,59286,0.085967
415100,0,1e-06
415200,0,1e-06
415300,59329,0.078402
415400,0,1e-06
415500,0,0
415600,59372,0.078172
415700,0,1e-06
415800,0,2e-06
415900,0,1e-06
416000,0,2e-06
416100,0,2e-06
416200,0,2e-06
416300,59472,0.088903
416400,0,2e-06
416500,0,1e-06
416600,59515,0.080264
416700,0,1e-06
416800,0,1e-06
416900,0,2e-06
417000,0,2e-06
417100,0,2e-06
417200,0,3e-06
417300,59615,0.089466
417400,0,1e-06
417500,0,0
417600,59658,0.089446
417700,0,2e-06
417800,0,2e-06
417900,0,1e-06
418000,0,2e-06
418100,0,3e-06
418200,0,3e-06
418300,59758,0.117855
418400,0,3e-06
418500,0,2e-06
418600,59800,0.119541
418700,0,2e-06
418800,0,2e-06
418900,59843,0.091363
419000,0,1e-06
419100,59872,0.081192
419200,0,1e-06
419300,0,0
419400,59915,0.065798
419500,0,1e-06
419600,0,0
419700,59958,0.062393
419800,0,1e-06
419900,0,1e-06
420000,0,1e-06
420100,0,1e-06
420200,0,1e-06
420300,0,1e-06
420400,60058,0.078071
420500,0,1e-06
420600,0,2e-06
420700,60100,0.082725
420800,0,1e-06
420900,0,2e-06
421000,0,3e-06
421100,0,2e-06
421200,0,1e-06
421300,0,2e-06
421400,60200,0.081258
421500,0,1e-06
421600,0,1e-06
421700,60243,0.05799
421800,0,1e-06
421900,0,1e-06
422000,0,1e-06
422100,0,1e-06
422200,0,1e-06
422300,0,2e-06
422400,60343,0.062301
422500,0,1e-06
422600,0,1e-06
422700,60386,0.054888
422800,0,1e-06
422900,0,1e-06
423000,60429,0.06204
423100,0,1e-06
423200,60458,0.056261
423300,0,0
423400,0,0
423500,60500,0.053266
423600,0,1e-06
423700,0,1e-06
423800,60543,0.053017
423900,0,1e-06
424000,0,1e-06
424100,0,1e-06
424200,0,2e-06
424300,0,1e-06
424400,0,1e-06
424500,60643,0.067886
424600,0,1e-06
424700,0,0
424800,60686,0.061168
424900,0,0
425000,0,1e-06
425100,0,1e-06
425200,0,2e-06
425300,0,2e-06
425400,0,2e-06
425500,60786,0.068116
425600,0,1e-06
425700,0,1e-06
425800,60829,0.058548
425900,0,0
426000,0,0
426100,0,1e-06
426200,0,1e-06
426300,0,1e-06
426400,0,1e-06
426500,60929,0.068233
426600,0,1e-06
426700,0,1e-06
426800,60972,0.060568
426900,0,1e-06
427000,0,1e-06
427100,61015,0.072364
427200,0,1e-06
427300,61043,0.065862
427400,0,1e-06
427500,0,1e-06
427600,61086,0.063679
427700,0,1e-06
427800,0,2e-06
